ANO_ELEICAO;SG_UF;DS_CARGO;SG_PARTIDO;NR_CANDIDATO;NM_CANDIDATO;SQ_CANDIDATO;DS_SIT_TOT_TURNO;QT_VOTOS_TOTAL
1994;PB;DEPUTADO FEDERAL;DEM*;2522;ADAUTO PEREIRA DE LIMA;15060252203139;ELEITO;0
1994;PB;DEPUTADO FEDERAL;MDB*;1502;ANTONIO ROBERTO DE SOUSA PAULINO;15060150203120;ELEITO POR MÉDIA;0
1994;PB;DEPUTADO FEDERAL;MDB*;1511;IVANDRO MOURA CUNHA LIMA;15060151103122;ELEITO;0
1994;PB;DEPUTADO FEDERAL;MDB*;1515;CASSIO RODRIGUES DA CUNHA LIMA;15060151503123;ELEITO;0
1994;PB;DEPUTADO FEDERAL;MDB*;1520;JOSE LUIZ BARBOSA RAMALHO CLEROT;15060152003124;ELEITO;0
1994;PB;DEPUTADO FEDERAL;MDB*;1522;GILVAN DA SILVA FREIRE;15060152203125;ELEITO;0
1994;PB;DEPUTADO FEDERAL;MDB*;1550;JOSE ALDEMIR MEIRELES DE ALMEIDA;15060155003127;ELEITO POR MÉDIA;0
1994;PB;DEPUTADO FEDERAL;MDB*;1551;ARMANDO ABILIO VIEIRA;15060155103128;ELEITO;0
1994;PB;DEPUTADO FEDERAL;PDT;1210;WILSON LEITE BRAGA;15060121003100;ELEITO;0
1994;PB;DEPUTADO FEDERAL;PPR;1110;ENIVALDO RIBEIRO;15060111003098;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25101;EDUARDO GOMES DE ARAUJO;17072510103608;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25105;JOAO MENDONCA BEZERRA JATOBA;17072510503610;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25111;ENOELINO MAGALHAES LYRA;17072511103615;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25120;JOSE MARCOS DE LIMA;17072512003620;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25125;ANDRE CARLOS ALVES DE PAULA FILHO;17072512503623;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25142;JOSE GERALDO DA MOTA BARBOSA;17072514203626;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25144;GEDEAO ROSA DOS SANTOS;17072514403627;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25150;ROMARIO DE CASTRO DIAS PEREIRA;17072515003629;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25160;HENRIQUE JOSE QUEIROZ COSTA;17072516003630;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25166;MANOEL FERREIRA DA SILVA;17072516603631;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25189;CARLOS ALBERTO NOGUEIRA RABELO;17072518903632;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25200;ANTONIO MARIANO DE BRITO;17072520003634;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25230;GERALDO DE SOUZA COELHO;17072523003642;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25240;EDUARDO DE FARIAS BATISTA;17072524003643;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25250;GILBERTO MARQUES PAULO;17072525003644;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25255;SEBASTIAO RUFINO RIBEIRO;17072525503646;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;DEM*;25299;MARIA TEREZA CAMINHA DUERE;17072529903648;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;MDB*;15105;GERALDO JOSE DE ALMEIDA MELO;17071510503536;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;MDB*;15106;GUILHERME ARISTOTELES U. C. PESSOA DE MELO;17071510603537;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;MDB*;15111;CARLOS EDUARDO CINTRA DA COSTA PEREIRA;17071511103539;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;MDB*;15137;NEWTON D EMERY CARNEIRO;17071513703550;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;MDB*;15156;DINIZ DE SA CAVALCANTI;17071515603557;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PDT;12110;GILSON MUNIZ DIAS;17071211003473;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PDT;12111;MARCANTONIO DOURADO;17071211103474;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PDT;12112;ROLDAO JOAQUIM DOS SANTOS;17071211203475;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PDT;12122;ROSA MARIA LINS DE ALBUQUERQUE DE BARROS CORREIA;17071212203478;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PL*;22111;IVO QUEIROZ COSTA;17072211103578;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;PL*;22140;ROBERTO DE OLIVEIRA LIBERATO;17072214003588;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;PSB;40101;PEDRO EUGENIO DE CASTRO TOLEDO CABRAL;17074010103672;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PSB;40103;VALDEIR DE ANDRADE BATISTA;17074010303674;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PSB;40110;RANILSON BRANDAO RAMOS;17074011003678;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;PSB;40111;LUIS ROMEU CAVALCANTI DA FONTE;17074011103679;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PSB;40112;DJALMA SOUTO MAIOR PAES JUNIOR;17074011203680;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PSB;40120;ORLANDO DE SOUZA FERRAZ;17074012003683;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PSB;40121;ISRAEL DOURADO GUERRA FILHO;17074012103684;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PSB;40122;JOAO SOARES LYRA NETO;17074012203685;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PSB;40123;JOSE AGLAILSON QUERALVARES;17074012303686;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PSB;40140;ANTONIO CARLOS VIEIRA DOS SANTOS;17074014003689;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PSB;40150;MANOEL PEREIRA DA COSTA NECO;17074015003691;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;PSB;40170;ORISVALDO INACIO DA SILVA;17074017003697;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;PSB;40199;OSEAS MORAES DA SILVA FILHO;17074019903701;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;PSB;40200;CARLOS ADILSON PINTO LAPA;17074020003702;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PSB;40222;PEDRO EURICO DE BARROS E SILVA;17074022203706;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;PSB;40270;FRANCISCO CINTRA GALVAO;17074027003710;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO ESTADUAL;PSDB;45101;JOAO BATISTA MEIRA BRAGA;17074510103717;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PSDB;45111;GARIBALDI BEZERRA GURGEL;17074511103722;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PT;13113;PAULO RUBEM SANTIAGO FERREIRA;17071311303492;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PT;13144;JOAO PAULO LIMA E SILVA;17071314403495;ELEITO;0
1994;PE;DEPUTADO ESTADUAL;PTB;14110;JOSE ALVES DE OLIVEIRA;17071411003499;ELEITO;0
1994;PE;DEPUTADO FEDERAL;DEM*;2511;PEDRO DA SILVA CORREA DE OLIVEIRA ANDRADE NETO;17060251103412;ELEITO;0
1994;PE;DEPUTADO FEDERAL;DEM*;2520;JOSE MENDONCA BEZERRA;17060252003413;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO FEDERAL;DEM*;2525;INOCENCIO GOMES DE OLIVEIRA;17060252503415;ELEITO;0
1994;PE;DEPUTADO FEDERAL;DEM*;2526;JOSE JORGE DE VASCONCELOS LIMA;17060252603416;ELEITO;0
1994;PE;DEPUTADO FEDERAL;DEM*;2530;OSVALDO DE SOUZA COELHO;17060253003419;ELEITO;0
1994;PE;DEPUTADO FEDERAL;DEM*;2536;ANTONIO GERALDO RODRIGUES DA SILVA;17060253603420;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO FEDERAL;DEM*;2550;ROBERTO MAGALHAES MELO;17060255003421;ELEITO;0
1994;PE;DEPUTADO FEDERAL;DEM*;2552;CARLOS ROBERTO GUERRA FONTES;17060255203422;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO FEDERAL;DEM*;2555;JOSE MENDONCA BEZERRA FILHO;17060255503423;ELEITO;0
1994;PE;DEPUTADO FEDERAL;DEM*;2566;SEVERINO JOSE CAVALCANTI FERREIRA;17060256603425;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO FEDERAL;DEM*;2590;JOSE MUCIO MONTEIRO FILHO;17060259003430;ELEITO;0
1994;PE;DEPUTADO FEDERAL;MOBILIZA*;3333;NILSON ALFREDO GIBSON DUARTE RODRIGUES;17060333303438;ELEITO;0
1994;PE;DEPUTADO FEDERAL;PDT;1234;WOLNEY QUEIROZ MACIEL;17060123403359;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO FEDERAL;PDT;1244;VICENTE MANOEL LEITE ANDRE GOMES;17060124403360;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO FEDERAL;PP*;3911;SALATIEL SOUSA CARVALHO;17060391103442;ELEITO;0
1994;PE;DEPUTADO FEDERAL;PSB;4001;JOSE SEVERIANO CHAVES;17060400103444;ELEITO;0
1994;PE;DEPUTADO FEDERAL;PSB;4004;LUIZ GONZAGA PATRIOTA;17060400403445;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO FEDERAL;PSB;4008;FERNANDO SOARES LYRA;17060400803446;ELEITO;0
1994;PE;DEPUTADO FEDERAL;PSB;4010;EDUARDO HENRIQUE ACCIOLY CAMPOS;17060401003447;ELEITO;0
1994;PE;DEPUTADO FEDERAL;PSB;4011;SEVERINO SERGIO ESTELITA GUERRA;17060401103448;ELEITO;0
1994;PE;DEPUTADO FEDERAL;PSB;4020;LUIZ PIAUHYLINO DE MELLO MONTEIRO;17060402003450;ELEITO;0
1994;PE;DEPUTADO FEDERAL;PSB;4090;JOAO BASTOS COLACO DIAS;17060409003455;ELEITO;0
1994;PE;DEPUTADO FEDERAL;PSDB;4511;WILSON DE QUEIROZ CAMPOS;17060451103459;ELEITO POR MÉDIA;0
1994;PE;DEPUTADO FEDERAL;PT;1311;HUMBERTO SERGIO COSTA LIMA;17060131103363;ELEITO;0
1994;PE;DEPUTADO FEDERAL;PT;1313;FERNANDO DANTAS FERRO;17060131303364;ELEITO POR MÉDIA;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25107;JOSE RAIMUNDO BONA MEDEIROS;18072510702380;ELEITO POR MÉDIA;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25111;PAULO HENRIQUE PAES LANDIM;18072511102383;ELEITO POR MÉDIA;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25112;WILSON NUNES BRANDAO;18072511202384;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25114;FERNANDO ALBERTO DE BRITO MONTEIRO;18072511402385;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25115;FRANCISCO DE SOUSA MARTINS NETO;18072511502386;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25117;ISMAR AGUIAR MARQUES;18072511702387;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25123;GERARDO JURACI CAMPELO LEITE;18072512302391;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25126;HUMBERTO REIS DA SILVEIRA;18072512602393;ELEITO POR MÉDIA;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25130;ANTONIO JOSE DE MORAES SOUZA;18072513002396;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25132;JOSE FERREIRA PAES LANDIM NETO;18072513202398;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25134;SEBASTIAO ROCHA LEAL JUNIOR;18072513402399;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25135;CEZAR RIBEIRO MELO;18072513502400;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25136;JOAQUIM KENNEDY NOGUEIRA BARROS;18072513602401;ELEITO POR MÉDIA;0
1994;PI;DEPUTADO ESTADUAL;DEM*;25138;ROBERT DE ALMENDRA FREITAS;18072513802402;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;MDB*;15101;KLEBER DANTAS EULALIO;18071510102357;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;MDB*;15110;FRANCISCO DONATO LINHARES DE ARAUJO FILHO;18071511002358;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;MDB*;15115;FRANCISCO DAS CHAGAS REGO DAMASCENO;18071511502360;ELEITO POR MÉDIA;0
1994;PI;DEPUTADO ESTADUAL;MDB*;15166;RAIMUNDO NONATO BONA CARBORETO;18071516602365;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;MDB*;15199;WARTON FRANCISCO NEIVA DE MOURA SANTOS;18071519902367;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;PL*;22111;GUILHERME XAVIER DE OLIVEIRA NETO;18072211102370;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;PPR;11110;ADOLFO JUNIOR DE ALENCAR NUNES;18071111002313;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;PPR;11111;JOSE NERI DE SOUSA;18071111102314;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;PPR;11114;MATHIAS OLYMPIO PIRES DE MELLO;18071111402317;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;PPR;11115;LUIZ CAVALCANTE E MENEZES;18071111502318;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;PPR;11117;EURIMAR NUNES DE MIRANDA;18071111702319;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;PPR;11166;JUDAS TADEU DE ANDRADE MAIA;18071116602325;ELEITO POR MÉDIA;0
1994;PI;DEPUTADO ESTADUAL;PSDB;45101;WILSON NUNES MARTINS;18074510102418;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;PT;13111;JOSE WELLINGTON BARROSO DE ARAUJO DIAS;18071311102334;ELEITO;0
1994;PI;DEPUTADO ESTADUAL;PT;13131;OLAVO REBELO DE CARVALHO FILHO;18071313102339;ELEITO POR MÉDIA;0
1994;PI;DEPUTADO ESTADUAL;PTB;14110;POMPILIO EVARISTO CARDOSO;18071411002350;ELEITO;0
1994;PI;DEPUTADO FEDERAL;DEM*;2508;JULIO CESAR DE CARVALHO LIMA;18060250802298;ELEITO;0
1994;PI;DEPUTADO FEDERAL;DEM*;2509;MUSSA DE JESUS DEMES;18060250902299;ELEITO;0
1994;PI;DEPUTADO FEDERAL;DEM*;2510;JOSE FRANCISCO PAES LANDIM;18060251002300;ELEITO POR MÉDIA;0
1994;PI;DEPUTADO FEDERAL;DEM*;2511;CIRO NOGUEIRA LIMA FILHO;18060251102301;ELEITO POR MÉDIA;0
1994;PI;DEPUTADO FEDERAL;DEM*;2513;HERACLITO DE SOUSA FORTES;18060251302303;ELEITO;0
1994;PI;DEPUTADO FEDERAL;MDB*;1510;JOAO HENRIQUE DE ALMEIDA SOUSA;18060151002287;ELEITO POR MÉDIA;0
1994;PI;DEPUTADO FEDERAL;MDB*;1511;ALBERTO TAVARES SILVA;18060151102288;ELEITO;0
1994;PI;DEPUTADO FEDERAL;PP*;3999;BENEDITO DE CARVALHO SA;18060399902305;ELEITO;0
1994;PI;DEPUTADO FEDERAL;PPR;1110;JOSE ARIMATEA MARTINS MAGALHAES;18060111002270;ELEITO;0
1994;PI;DEPUTADO FEDERAL;PPR;1111;FELIPE MENDES DE OLIVEIRA;18060111102271;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO ESTADUAL;DEM*;25101;RENY SIGNORINI BORSATTO;16072510109753;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;DEM*;25103;BASILIO ZANUSSO;16072510309755;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO ESTADUAL;DEM*;25110;PLAUTO MIRO GUIMARAES FILHO;16072511009757;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO ESTADUAL;DEM*;25155;ELIO LINO RUSCH;16072515509764;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;DEM*;25190;CARLOS XAVIER SIMOES;16072519009767;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;DEM*;25200;NELSON GARCIA;16072520009768;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;MDB*;15101;RENATO GUIMARAES ADUR;16071510109660;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;MDB*;15107;LUIZ CARLOS CAITO QUINTANA;16071510709662;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;MDB*;15110;ANTONIO TOTI COLACO VAZ;16071511009664;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;MDB*;15111;LUIZ CLAUDIO ROMANELLI;16071511109665;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO ESTADUAL;MDB*;15126;CELSO SAMIS DA SILVA;16071512609670;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;MDB*;15127;JOSE TAVARES DA SILVA NETO;16071512709671;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO ESTADUAL;MDB*;15130;ORLANDO PESSUTI;16071513009672;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;MDB*;15152;JOSE DURVAL MATTOS DO AMARAL;16071515209677;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;MDB*;15156;CLEITON KIELSE BORDINI CRISOSTOMO;16071515609678;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;MDB*;15170;RICARDO JOTA CHAB;16071517009682;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;MDB*;15178;NEREU ALVES DE MOURA;16071517809683;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;MDB*;15255;JOSE MARIA FERREIRA;16071525509706;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PDT;12120;LUIZ CARLOS MARTINS GONCALVES;16071212009562;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PDT;12123;LUIZ ROBERTO ACCORSI MOTTA;16071212309565;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PDT;12133;ANTONIO CASEMIRO BELINATI;16071213309566;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PDT;12140;ALGACI ORMARIO TULIO;16071214009567;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PDT;12150;EDNO GUIMARAES;16071215009568;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PDT;12160;VALDIR LUIZ ROSSONI;16071216009570;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PDT;12215;NELSON JOSE TURECK;16071221509572;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO ESTADUAL;PDT;12222;LUIS CARLOS ZUK;16071222209574;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PDT;12234;MILTON JOSE MILTINHO PUPIO FILHO;16071223409578;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PP*;39101;DUILIO GENARI;16073910109788;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PP*;39110;EDSON SILVA LINO;16073911009793;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO ESTADUAL;PP*;39111;ANTONIO MARTINS ANNIBELLI;16073911109794;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PP*;39113;GERALDO CARTARIO RIBEIRO;16073911309796;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PP*;39131;AUGUSTINHO ZUCCHI;16073913109808;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PP*;39138;IRONDI MANTOVANI PUGLIESI;16073913809812;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PP*;39150;NEIVO ANTONIO BERALDIN;16073915009819;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO ESTADUAL;PP*;39180;ALBANOR JOSE FERREIRA GOMES;16073918009823;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PP*;39222;JOEL GERALDO COIMBRA;16073922209832;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PP*;39244;SERGIO SPADA;16073924409837;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PPR;11111;CESAR AUGUSTO SELEME KEHRIG;16071111109530;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO ESTADUAL;PPR;11117;JOAO TECHY FILHO;16071111709535;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PSC;20120;JOSELITO CANTO;16072012009720;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PSDB;45123;CARLOS ALBERTO RICHA;16074512309876;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO ESTADUAL;PSDB;45155;EDGAR BUENO;16074515509880;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PSDB;45234;CEZAR AUGUSTO CAROLLO SILVESTRI;16074523409883;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO ESTADUAL;PT;13115;PERICLES DE HOLLEBEN MELLO;16071311509593;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PT;13166;FLORISVALDO FIER;16071316609614;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PT;13213;IRINEU MARIO COLOMBO;16071321309623;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PT;13222;ANGELO CARLOS VANHONI;16071322209627;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO ESTADUAL;PT;13233;EMERSON JOSE NERONE;16071323309629;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PTB;14101;EDUARDO LACERDA TREVISAN;16071410109638;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PTB;14110;HERMAS EURIDES BRANDAO;16071411009640;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PTB;14111;NELSON ROBERTO DE PLACIDO E SILVA JUSTUS;16071411109641;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PTB;14128;ANIBAL KHURY;16071412809647;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PTB;14129;LUIZ CARLOS ALBORGHETTI;16071412909648;ELEITO;0
1994;PR;DEPUTADO ESTADUAL;PTB;14200;JOSE MARCOS ALVES DOS SANTOS;16071420009657;ELEITO;0
1994;PR;DEPUTADO FEDERAL;DEM*;2505;ABELARDO LUIZ LUPION MELLO;16060250509469;ELEITO;0
1994;PR;DEPUTADO FEDERAL;DEM*;2526;IOSIO ANTONIO UENO;16060252609475;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO FEDERAL;DEM*;2550;RICARDO JOSE MAGALHAES BARROS;16060255009476;ELEITO;0
1994;PR;DEPUTADO FEDERAL;DEM*;2552;LUCIANO PIZZATTO;16060255209477;ELEITO;0
1994;PR;DEPUTADO FEDERAL;DEM*;2555;WERNER WANDERER;16060255509478;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO FEDERAL;DEM*;2577;REINHOLD STEPHANES;16060257709479;ELEITO;0
1994;PR;DEPUTADO FEDERAL;MDB*;1503;HOMERO MORINOBU  OGUIDO;16060150309434;ELEITO;0
1994;PR;DEPUTADO FEDERAL;MDB*;1515;ELIAS ABRAHAO;16060151509437;ELEITO;0
1994;PR;DEPUTADO FEDERAL;MDB*;1540;HERMES PARCIANELLO;16060154009444;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO FEDERAL;MDB*;1555;MAURICIO REQUIAO DE MELLO E SILVA;16060155509446;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PC DO B;6565;RICARDO CRACHINESKI GOMYDE;16060656509526;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PDT;1210;MAX ROSENMANN;16060121009377;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PDT;1212;ODILIO BALBINOTTI;16060121209378;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PDT;1244;LUIZ FERNANDO RIBAS CARLI;16060124409386;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PP*;3910;LUIZ CARLOS JORGE HAULY;16060391009488;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PP*;3911;DILCEU JOAO SPERAFICO;16060391109489;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PP*;3913;RENATO ANTONIO JOHNSSON;16060391309491;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO FEDERAL;PP*;3969;VALDOMIRO MEGER;16060396909502;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PP*;3993;JOSE MOHAMED JANENE;16060399309503;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PP*;3999;NELSON MEURER;16060399909504;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO FEDERAL;PPR;1111;BASILIO VILLANI;16060111109371;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PPR;1112;AFFONSO ALVES DE CAMARGO NETO;16060111209372;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO FEDERAL;PSDB;4548;FLAVIO JOSE ARNS;16060454809517;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PT;1313;NEDSON LUIZ MICHELETI;16060131309395;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO FEDERAL;PT;1331;ROQUE ZIMMERMANN;16060133109402;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PT;1390;PAULO BERNARDO SILVA;16060139009417;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PTB;1404;VILSON SANTINI;16060140409421;ELEITO POR MÉDIA;0
1994;PR;DEPUTADO FEDERAL;PTB;1407;JOSE RODRIGUES BORBA;16060140709422;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PTB;1414;PAULO ROBERTO CORDEIRO;16060141409423;ELEITO;0
1994;PR;DEPUTADO FEDERAL;PTB;1470;JOAO FALAVINHA IENSEN;16060147009432;ELEITO POR MÉDIA;0
1994;RJ;DEPUTADO ESTADUAL;CIDADANIA*;23123;LUCIA REGINA FLORENTINO SOUTO;19072312307197;ELEITO POR MÉDIA;0
1994;RJ;DEPUTADO ESTADUAL;DEM*;25103;MAGALY MIRANDA MACHADO;19072510307205;ELEITO POR MÉDIA;0
1994;RJ;DEPUTADO ESTADUAL;DEM*;25149;LUIZ ANTONIO DANTAS RIBEIRO;19072514907225;ELEITO;0
1994;RJ;DEPUTADO ESTADUAL;MDB*;15112;ERALDO MACEDO BEZERRA;19071511206992;ELEITO;0
1994;RJ;DEPUTADO ESTADUAL;MDB*;15130;IEDIO ROSA DA SILVA;19071513007000;ELEITO;0
1994;RJ;DEPUTADO ESTADUAL;MDB*;15133;JOSE CLAUDIO DE OLIVEIRA MARTINS;19071513307002;ELEITO POR MÉDIA;0
1994;RJ;DEPUTADO ESTADUAL;MDB*;15134;DELIO CESAR LEAL;19071513407003;ELEITO;0
1994;RJ;DEPUTADO ESTADUAL;MDB*;15153;ATILA NUNES PEREIRA FILHO;19071515307012;ELEITO;0
1994;RJ;DEPUTADO ESTADUAL;MDB*;15165;JOSE GOMES GRACIOSA;19071516507016;ELEITO POR MÉDIA;0
1994;RJ;DEPUTADO ESTADUAL;MDB*;15223;ALBANO ANTONIO REIS;19071522307037;ELEITO;0
